object_key	representation_id	availability	byte_offset	byte_length	dimensions
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::13	SUMMARY_CANONICAL_V1	CENSORED_SUFFIX	41672	0	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::13	TRAJECTORY_RAW_U21_V1	CENSORED_SUFFIX	41672	0	0
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	CENSORED_SUFFIX	41672	0	0
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::2	SUMMARY_RAW_V1	AVAILABLE	41672	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	41712	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	41752	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	42172	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::3	SUMMARY_RAW_V1	AVAILABLE	42592	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	42632	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	42672	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	43092	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::4	SUMMARY_RAW_V1	AVAILABLE	43512	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	43552	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	43592	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	44012	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::5	SUMMARY_RAW_V1	AVAILABLE	44432	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	44472	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	44512	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	44932	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::6	SUMMARY_RAW_V1	AVAILABLE	45352	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	45392	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	45432	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	45852	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::7	SUMMARY_RAW_V1	AVAILABLE	46272	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	46312	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	46352	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	46772	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::8	SUMMARY_RAW_V1	AVAILABLE	47192	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	47232	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	47272	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	47692	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::9	SUMMARY_RAW_V1	AVAILABLE	48112	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	48152	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	48192	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	48612	420	105
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::1	SUMMARY_RAW_V1	AVAILABLE	49032	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	49072	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	49112	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	49616	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::10	SUMMARY_RAW_V1	AVAILABLE	50120	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	50160	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	50200	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	50704	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::11	SUMMARY_RAW_V1	AVAILABLE	51208	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	51248	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	51288	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	51792	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::12	SUMMARY_RAW_V1	AVAILABLE	52296	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::12	SUMMARY_CANONICAL_V1	AVAILABLE	52336	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::12	TRAJECTORY_RAW_U21_V1	AVAILABLE	52376	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::12	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	52880	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::2	SUMMARY_RAW_V1	AVAILABLE	53384	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	53424	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	53464	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	53968	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::3	SUMMARY_RAW_V1	AVAILABLE	54472	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	54512	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	54552	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	55056	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::4	SUMMARY_RAW_V1	AVAILABLE	55560	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	55600	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	55640	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	56144	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::5	SUMMARY_RAW_V1	AVAILABLE	56648	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	56688	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	56728	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	57232	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::6	SUMMARY_RAW_V1	AVAILABLE	57736	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	57776	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	57816	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	58320	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::7	SUMMARY_RAW_V1	AVAILABLE	58824	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	58864	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	58904	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	59408	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::8	SUMMARY_RAW_V1	AVAILABLE	59912	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	59952	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	59992	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	60496	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::9	SUMMARY_RAW_V1	AVAILABLE	61000	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	61040	40	10
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	61080	504	126
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	61584	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::1	SUMMARY_RAW_V1	AVAILABLE	62088	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	62128	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	62168	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	62588	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::10	SUMMARY_RAW_V1	AVAILABLE	63008	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	63048	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	63088	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	63508	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::11	SUMMARY_RAW_V1	AVAILABLE	63928	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	63968	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	64008	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	64428	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12	SUMMARY_RAW_V1	CENSORED_SUFFIX	64848	0	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12	SUMMARY_CANONICAL_V1	CENSORED_SUFFIX	64848	0	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12	TRAJECTORY_RAW_U21_V1	CENSORED_SUFFIX	64848	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	CENSORED_SUFFIX	64848	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::2	SUMMARY_RAW_V1	AVAILABLE	64848	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	64888	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	64928	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	65348	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	SUMMARY_RAW_V1	AVAILABLE	65768	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	65808	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	65848	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	66268	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::4	SUMMARY_RAW_V1	AVAILABLE	66688	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	66728	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	66768	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	67188	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::5	SUMMARY_RAW_V1	AVAILABLE	67608	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	67648	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	67688	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	68108	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::6	SUMMARY_RAW_V1	AVAILABLE	68528	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	68568	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	68608	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	69028	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::7	SUMMARY_RAW_V1	AVAILABLE	69448	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	69488	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	69528	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	69948	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::8	SUMMARY_RAW_V1	AVAILABLE	70368	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	70408	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	70448	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	70868	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::9	SUMMARY_RAW_V1	AVAILABLE	71288	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	71328	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	71368	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	71788	420	105
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1	SUMMARY_RAW_V1	AVAILABLE	72208	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	72248	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	72288	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	72792	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10	SUMMARY_RAW_V1	AVAILABLE	73296	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	73336	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	73376	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	73880	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11	SUMMARY_RAW_V1	AVAILABLE	74384	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	74424	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	74464	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	74968	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2	SUMMARY_RAW_V1	AVAILABLE	75472	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	75512	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	75552	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	76056	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3	SUMMARY_RAW_V1	AVAILABLE	76560	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	76600	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	76640	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	77144	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4	SUMMARY_RAW_V1	AVAILABLE	77648	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	77688	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	77728	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	78232	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5	SUMMARY_RAW_V1	AVAILABLE	78736	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	78776	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	78816	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	79320	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6	SUMMARY_RAW_V1	AVAILABLE	79824	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	79864	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	79904	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	80408	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7	SUMMARY_RAW_V1	AVAILABLE	80912	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	80952	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	80992	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	81496	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8	SUMMARY_RAW_V1	AVAILABLE	82000	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	82040	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	82080	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	82584	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9	SUMMARY_RAW_V1	AVAILABLE	83088	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	83128	40	10
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	83168	504	126
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	83672	504	126
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1	SUMMARY_RAW_V1	AVAILABLE	84176	40	10
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	84216	40	10
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	84256	420	105
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	84676	420	105
