left_object_key	right_object_key	representation_id	distance_contract	comparison_mode	status	reason	distance	comparable_support_points	comparable_support_bars	comparable_support_seconds	observed_fraction_left	observed_fraction_right	left_censored	right_censored
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::8	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::EXPANSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	22	6600	1	1	0	0
RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::9	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::EXPANSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	145	43500	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::1	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.014575665649130074	7	34	10200	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::10	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	8	2400	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::11	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.05845091990507983	11	71	23700	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	1	7	2100	1	1	1	1
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::2	RG3_USTEC_PERIOD_M5_1783900800_1784505600_8244317532604104187::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.012493220015532432	7	19	5700	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.05202258355032366	11	71	27000	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::4	RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.009395075291755824	5	14	4200	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::5	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::COMPRESSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.04327640732076171	5	32	9600	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::6	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::COMPRESSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.04387573689443365	7	27	8100	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::7	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.010205046469395037	5	28	8400	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::8	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::16	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	25	7500	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::9	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	28	8400	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::EXPANSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	6300	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::EXPANSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	6300	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	105	31500	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::EXPANSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.0002570655694219326	2	171	58200	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	35	14100	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	63	22500	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	29	8700	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::EXPANSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.0008849614506896586	2	159	50400	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::7	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	25	14700	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::EXPANSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	6300	1	1	0	0
RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::4	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.000233097032945917	2	190	64200	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::2	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	12	3600	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::10	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.004461760192881137	5	23	6900	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::11	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::9	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.055864101563145044	13	28	8400	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::12	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	13	3900	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::13	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.031344561853421396	7	24	7200	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::14	RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	5	12	3600	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::15	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	9	2700	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::16	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	25	7500	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::17	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	1	7	2100	1	1	1	1
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::2	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.06453570665773131	11	36	10800	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::3	RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.034234021387908035	7	21	6300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::4	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	10	3000	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::5	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	8	2400	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::6	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::COMPRESSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.02545296624423742	5	44	13200	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::7	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	9	2700	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::8	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	13	3900	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::9	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	15	8100	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::1	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::EXPANSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	6300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::10	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.0010869599461113212	2	91	27300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::11	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::EXPANSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	6300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::12	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	77	30300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::13	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::14	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.00030959212242498424	2	161	48300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::14	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::EXPANSION::2	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	29	15900	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::15	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	27	8100	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::16	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::EXPANSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	160	48000	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::2	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::2	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	44	14400	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::3	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	51	15300	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::4	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	13500	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::5	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	37	11100	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::6	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::10	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	63	18900	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::7	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::11	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	84	25200	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::8	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::4	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	21	13500	1	1	0	0
RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::EXPANSION::9	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	27	8100	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::1	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::COMPRESSION::5	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	8	2400	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::2	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::COMPRESSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	9	2700	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::3	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::COMPRESSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.0019055977282565098	5	18	5400	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::4	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::2	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	11	3300	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::5	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::4	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.02265510254164344	7	32	9600	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::6	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::13	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.047099337072018445	9	28	8400	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::7	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::COMPRESSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.02768120702304145	9	22	13800	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::COMPRESSION::8	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::COMPRESSION::3	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	3	7	2100	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::1	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::1	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.0013333954200956733	2	242	77700	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::2	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::6	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	216	64800	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::3	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::EXPANSION::2	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	24	14400	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::4	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::EXPANSION::4	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	42	12600	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::5	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::8	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	149	44700	1	1	0	0
RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::6	RG3_DE40_PERIOD_M5_1783900800_1784505600_9564959796063117251::EXPANSION::2	EVENT_SEQUENCE_CANONICAL_V1	TYPED_EDIT_DURATION_AWARE_V1	OBSERVED	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0	2	216	64800	1	1	0	0
