object_kind	run_key	canonical_instrument	object_id	terminal_reason_code	censored	compression_summary_family_id	compression_shape_family_id	compression_hybrid_family_id	expansion_summary_family_id	expansion_shape_family_id	expansion_hybrid_family_id	structural_stratum	terminal_bridge_receipt_id
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	14	1	0	C2	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::14::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	15	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::15::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::1::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::2::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::3::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::4::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::5::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::6::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::7::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::8::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::9::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::10::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::11::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C1	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::12::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	13	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C1	REGION_0|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::13::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973	JPN225	14	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::14::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	1	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	2	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	3	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	5	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	6	2	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	7	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	8	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	9	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	10	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	11	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	12	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	13	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::13::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::1::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C3	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::2::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C2	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::3::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::4::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C1	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::5::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::6::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::7::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::8::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::9::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C2	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::10::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::11::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::12::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557	JPN225	13	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	1	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	2	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	3	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	5	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	6	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	7	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	8	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	9	1	0	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	10	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	11	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::11::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::1::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::2::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::3::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::4::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::5::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::6::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::7::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::8::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	9	5	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::9::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::10::TERMINAL
EXPANSION	RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786	JPN225	11	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::11::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	1	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	2	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	3	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	4	2	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	5	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	6	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	7	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	8	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	9	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	10	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	11	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	12	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	13	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::13::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	14	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::14::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	15	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::15::TERMINAL
COMPRESSION	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070	JPN225	16	2	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	bridge::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::16::TERMINAL
