lineage_id	run_key	canonical_instrument	origin_compression_id	expansion_id	destination_compression_id	origin_compression_summary_family_id	origin_compression_shape_family_id	origin_compression_hybrid_family_id	expansion_summary_family_id	expansion_shape_family_id	expansion_hybrid_family_id	destination_compression_summary_family_id	destination_compression_shape_family_id	destination_compression_hybrid_family_id	origin_structural_stratum	terminal_structural_stratum	structural_node_contacts	destination_availability_code
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::8	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	8	8	9	C1	C2	C2	C1	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::9	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	9	9	10	C1	C1	C1	C1	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::10	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	10	10	11	C2	C1	C1	C3	C1	C1	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|OPEN_CORRIDOR	28	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::11	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174	FRA40	11	11	12	C1	C1	C1	C1	C1	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|OPEN_CORRIDOR	REGION_0|OPEN_CORRIDOR	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::1	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	1	1	2	C2	C1	C1	C3	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::2	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	2	2	3	C1	C1	C1	C1	C2	C1	C2	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::3	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	3	3	4	C2	C2	C1	C1	C1	C2	C2	C2	C2	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	9	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::4	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	4	4	5	C2	C2	C2	C3	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::5	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	5	5	6	C1	C2	C1	C1	C1	C2	C2	C1	C1	REGION_2|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::6	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	6	6	7	C2	C1	C1	C1	C1	C2	C1	C2	C1	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::7	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	7	7	8	C1	C2	C1	C3	C2	C3	C1	C2	C2	REGION_2|NODE_CONTACT	REGION_2|OPEN_CORRIDOR	16	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::8	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	8	8	9	C1	C2	C2	C1	C1	C2	C1	C1	C1	REGION_2|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	8	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::9	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	9	9	10	C1	C1	C1	C3	C2	C1	C2	C1	C1	REGION_2|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	16	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::10	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	10	10	11	C2	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	7	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::11	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	11	11	12	C1	C1	C1	C1	C1	C2	C2	C1	C2	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	6	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670::12	RG3_FRA40_PERIOD_M5_1771200000_1771804800_1968818525264721670	FRA40	12	12	13	C2	C1	C2	C3	C1	C3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	REGION_2|OPEN_CORRIDOR	8	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::1	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	1	1	2	C1	C2	C1	C3	C2	C3	C1	C2	C2	REGION_-2|OPEN_CORRIDOR	REGION_-1|NODE_CONTACT	38	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::2	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	2	2	3	C1	C2	C2	C1	C1	C1	C2	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::3	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	3	3	4	C2	C1	C1	C3	C1	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	17	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::4	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	4	4	5	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::5	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	5	5	6	C1	C1	C1	C1	C1	C2	C1	C1	C2	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::6	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	6	6	7	C1	C1	C2	C1	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	6	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::7	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	7	7	8	C1	C2	C1	C3	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::8	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	8	8	9	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::9	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	9	9	10	C1	C2	C1	C3	C1	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_-1|NODE_CONTACT	19	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::10	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	10	10	11	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	5	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::11	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	11	11	12	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_-1|NODE_CONTACT	REGION_-1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190::12	RG3_FRA40_PERIOD_M5_1774224000_1774828800_14575658576911331190	FRA40	12	12	\N	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_-1|NODE_CONTACT	NULL_STRUCTURAL_CONTEXT	5	CENSORED_DESTINATION
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::1	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	1	1	2	C2	C1	C1	C3	C1	C3	C2	C2	C1	REGION_-1|NODE_CONTACT	REGION_0|NODE_CONTACT	6	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::2	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	2	2	3	C2	C2	C1	C1	C1	C2	C2	C1	C2	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::3	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	3	3	4	C2	C1	C2	C1	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_0|OPEN_CORRIDOR	19	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::4	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	4	4	5	C2	C1	C1	C3	C1	C3	C2	C1	C2	REGION_0|NODE_CONTACT	REGION_1|NODE_CONTACT	11	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::5	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	5	5	6	C2	C1	C2	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::6	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	6	6	7	C1	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	6	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::7	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	7	7	8	C1	C1	C1	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::8	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	8	8	9	C1	C2	C1	C3	C1	C1	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	25	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::9	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	9	9	10	C1	C2	C1	C3	C1	C2	C1	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	54	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::10	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177	FRA40	10	10	\N	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_0|OPEN_CORRIDOR	NULL_STRUCTURAL_CONTEXT	3	CENSORED_DESTINATION
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::1	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	1	1	2	C1	C2	C1	C3	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	6	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::2	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	2	2	3	C1	C1	C1	C1	C2	C1	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::3	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	3	3	4	C1	C2	C1	C1	C1	C2	C2	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::4	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	4	4	5	C2	C1	C1	C3	C1	C3	C2	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	17	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::5	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	5	5	6	C2	C2	C1	C1	C1	C2	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::6	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	6	6	7	C1	C2	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::7	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	7	7	8	C1	C1	C1	C1	C1	C2	C2	C1	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::8	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	8	8	9	C2	C1	C1	C3	C1	C2	C1	C2	C2	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	18	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::9	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	9	9	10	C1	C2	C2	C3	C1	C1	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	17	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::10	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	10	10	11	C1	C1	C1	C3	C1	C3	C1	C1	C2	REGION_1|OPEN_CORRIDOR	REGION_2|NODE_CONTACT	14	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::11	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	11	11	12	C1	C1	C2	C1	C1	C2	C1	C2	C1	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::12	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	12	12	13	C1	C2	C1	C1	C1	C2	C1	C2	C2	REGION_1|NODE_CONTACT	REGION_2|NODE_CONTACT	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::13	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	13	13	14	C1	C2	C2	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_2|NODE_CONTACT	5	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::14	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393	FRA40	14	14	15	C1	C2	C1	C3	C2	C3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_2|NODE_CONTACT	REGION_1|NODE_CONTACT	17	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::1	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	1	1	2	C1	C2	C1	C3	C2	C3	C1	C2	C2	REGION_-1|NODE_CONTACT	REGION_0|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::2	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	2	2	3	C1	C2	C2	C3	C2	C3	C1	C2	C1	REGION_-1|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::3	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	3	3	4	C1	C2	C1	C1	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::4	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	4	4	5	C2	C1	C1	C1	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::5	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	5	5	6	C2	C1	C1	C3	C1	C2	C2	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::6	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	6	6	7	C2	C2	C1	C1	C1	C2	C2	C1	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::7	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	7	7	8	C2	C1	C1	C3	C2	C1	C1	C2	C1	REGION_0|OPEN_CORRIDOR	REGION_0|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::8	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	8	8	9	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_0|NODE_CONTACT	REGION_0|NODE_CONTACT	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789::9	RG3_FRA40_PERIOD_M5_1783900800_1784505600_9090742951363683789	FRA40	9	9	\N	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_-1|NODE_CONTACT	NULL_STRUCTURAL_CONTEXT	2	CENSORED_DESTINATION
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::1	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	1	1	2	C2	C1	C1	C1	C1	C2	C1	C2	C1	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	2	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::2	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	2	2	3	C1	C2	C1	C3	C2	C3	C1	C1	C2	REGION_2|NODE_CONTACT	REGION_2|NODE_CONTACT	9	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::3	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	3	3	4	C1	C1	C2	C1	C1	C2	C2	C1	C1	REGION_2|OPEN_CORRIDOR	REGION_2|OPEN_CORRIDOR	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::4	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	4	4	5	C2	C1	C1	C1	C1	C2	C1	C1	C1	REGION_1|NODE_CONTACT	REGION_2|OPEN_CORRIDOR	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::5	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	5	5	6	C1	C1	C1	C3	C1	C2	C2	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_2|NODE_CONTACT	23	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::6	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	6	6	7	C2	C1	C1	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	4	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::7	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	7	7	8	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::8	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	8	8	9	C1	C2	C1	C1	C1	C1	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::9	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	9	9	10	C1	C2	C1	C1	C1	C2	C2	C1	C2	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	3	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::10	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	10	10	11	C2	C1	C2	C1	C1	C2	C2	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	1	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::11	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	11	11	12	C2	C1	C1	C1	C2	C1	C2	C1	C1	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	8	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::12	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	12	12	13	C2	C1	C1	C3	C1	C3	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	8	AVAILABLE
lineage::RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::13	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421	FRA40	13	13	\N	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	CENSORED_DESTINATION	CENSORED_DESTINATION	CENSORED_DESTINATION	REGION_1|NODE_CONTACT	REGION_0|NODE_CONTACT	1	CENSORED_DESTINATION
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::1	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	1	1	2	C1	C2	C1	C3	C2	C2	C2	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	4	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::2	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	2	2	3	C2	C2	C1	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|OPEN_CORRIDOR	3	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::3	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	3	3	4	C1	C2	C1	C3	C1	C2	C1	C1	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	23	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::4	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	4	4	5	C1	C1	C1	C1	C1	C2	C1	C2	C2	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	9	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::5	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	5	5	6	C1	C2	C2	C1	C1	C2	C2	C1	C2	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	9	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::6	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	6	6	7	C2	C1	C2	C3	C1	C2	C1	C1	C2	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	36	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::7	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	7	7	8	C1	C1	C2	C3	C1	C2	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	43	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::8	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	8	8	9	C1	C2	C1	C1	C1	C2	C1	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|NODE_CONTACT	8	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::9	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	9	9	10	C1	C2	C1	C1	C1	C2	C2	C2	C1	REGION_1|OPEN_CORRIDOR	REGION_1|OPEN_CORRIDOR	0	AVAILABLE
lineage::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::10	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118	JPN225	10	10	11	C2	C2	C1	C1	C1	C2	C1	C2	C1	REGION_1|NODE_CONTACT	REGION_1|NODE_CONTACT	12	AVAILABLE
